C5,C5,C5,C5,C4,C4,C3,C2,C1,C3,C4,C4,C5,C5,C5,C5
C5,C5,C5,C5,C4,C4,C3,C0,C2,C3,C4,C4,C5,C5,C5,C5
C5,C5,C5,C5,C4,C4,C3,C0,C2,C3,C4,C4,C5,C5,C5,C5
C5,C5,C5,C5,C4,C4,C3,C2,C1,C3,C4,C4,C5,C5,C5,C5
